line,offset,latA,latB,label
759,0x17b80,306.6,278.4,1
760,0x17c00,281.5,316.0,0
761,0x17c80,281.4,315.9,0
762,0x17d00,281.1,307.6,0
763,0x17d80,281.2,307.7,0
764,0x17e00,281.4,315.9,0
765,0x17e80,281.3,316.0,0
766,0x17f00,280.9,307.7,0
767,0x17f80,281.1,307.8,0
768,0x18000,278.8,305.5,0
769,0x18080,278.7,305.3,0
770,0x18100,277.5,312.8,0
771,0x18180,277.4,312.7,0
772,0x18200,278.5,305.4,0
773,0x18280,278.7,305.4,0
774,0x18300,277.5,312.8,0
775,0x18380,277.5,312.8,0
776,0x18400,304.2,276.1,1
777,0x18480,304.2,276.2,1
778,0x18500,304.9,276.1,1
779,0x18580,304.7,276.2,1
780,0x18600,304.2,276.3,1
781,0x18680,304.1,276.3,1
782,0x18700,304.8,276.2,1
783,0x18780,304.8,276.2,1
784,0x18800,278.2,308.7,0
785,0x18880,278.1,308.5,0
786,0x18900,304.4,276.4,1
787,0x18980,304.4,276.3,1
788,0x18a00,278.1,308.5,0
789,0x18a80,277.9,308.5,0
790,0x18b00,304.6,276.3,1
791,0x18b80,304.5,276.4,1
792,0x18c00,304.7,275.8,1
793,0x18c80,304.5,275.7,1
794,0x18d00,278.8,301.9,0
795,0x18d80,278.9,302.0,0
796,0x18e00,304.6,275.7,1
797,0x18e80,304.5,275.8,1
798,0x18f00,278.9,302.0,0
799,0x18f80,278.8,301.9,0
800,0x19000,277.8,311.2,0
801,0x19080,277.7,311.1,0
802,0x19100,278.6,308.3,0
803,0x19180,278.3,308.1,0
804,0x19200,277.6,311.1,0
805,0x19280,277.6,311.1,0
806,0x19300,278.6,308.1,0
807,0x19380,278.5,308.2,0
808,0x19400,304.2,278.5,1
809,0x19480,304.3,278.4,1
810,0x19500,304.3,279.0,1
811,0x19580,304.2,278.8,1
812,0x19600,304.2,278.5,1
813,0x19680,304.1,278.3,1
814,0x19700,304.2,279.0,1
815,0x19780,304.0,278.9,1
816,0x19800,303.7,278.7,1
817,0x19880,303.7,278.7,1
818,0x19900,277.1,315.4,0
819,0x19980,277.0,315.4,0
820,0x19a00,303.7,278.8,1
821,0x19a80,303.7,278.7,1
822,0x19b00,277.2,315.4,0
823,0x19b80,276.9,315.3,0
824,0x19c00,278.8,305.0,0
825,0x19c80,278.6,305.0,0
826,0x19d00,304.5,278.9,1
827,0x19d80,304.4,278.9,1
828,0x19e00,278.8,304.9,0
829,0x19e80,278.7,304.8,0
830,0x19f00,304.6,279.0,1
831,0x19f80,304.5,278.7,1
832,0x1a000,303.5,277.5,1
833,0x1a080,303.3,277.2,1
834,0x1a100,302.8,276.8,1
835,0x1a180,302.6,276.7,1
836,0x1a200,303.5,277.5,1
837,0x1a280,303.3,277.5,1
838,0x1a300,302.9,276.8,1
839,0x1a380,302.8,276.7,1
840,0x1a400,277.7,306.4,0
841,0x1a480,277.8,306.4,0
842,0x1a500,276.6,314.3,0
843,0x1a580,276.6,314.2,0
844,0x1a600,278.0,306.4,0
845,0x1a680,277.9,306.5,0
846,0x1a700,276.8,314.3,0
847,0x1a780,276.6,314.3,0
848,0x1a800,303.6,278.8,1
849,0x1a880,303.4,278.7,1
850,0x1a900,277.8,304.8,0
851,0x1a980,277.9,304.7,0
852,0x1aa00,303.5,278.8,1
853,0x1aa80,303.4,278.7,1
854,0x1ab00,277.7,304.7,0
855,0x1ab80,277.9,304.8,0
856,0x1ac00,277.2,311.3,0
857,0x1ac80,277.0,311.3,0
858,0x1ad00,302.4,277.5,1
859,0x1ad80,302.4,277.4,1
860,0x1ae00,277.1,311.2,0
861,0x1ae80,277.1,311.2,0
862,0x1af00,302.4,277.5,1
863,0x1af80,302.4,277.4,1
864,0x1b000,303.9,276.1,1
865,0x1b080,304.0,276.1,1
866,0x1b100,302.8,274.9,1
867,0x1b180,302.9,274.7,1
868,0x1b200,304.1,276.2,1
869,0x1b280,303.9,276.2,1
870,0x1b300,302.8,274.9,1
871,0x1b380,302.7,274.8,1
872,0x1b400,277.6,308.5,0
873,0x1b480,277.4,308.5,0
874,0x1b500,277.2,304.1,0
875,0x1b580,277.2,304.2,0
876,0x1b600,277.5,308.5,0
877,0x1b680,277.5,308.5,0
878,0x1b700,277.4,304.1,0
879,0x1b780,277.4,304.1,0
880,0x1b800,277.6,300.4,0
881,0x1b880,277.7,300.4,0
882,0x1b900,303.2,274.5,1
883,0x1b980,303.2,274.4,1
884,0x1ba00,277.6,300.4,0
885,0x1ba80,277.6,300.4,0
886,0x1bb00,303.3,274.4,1
887,0x1bb80,303.1,274.2,1
888,0x1bc00,303.4,274.7,1
889,0x1bc80,303.6,274.7,1
890,0x1bd00,277.1,311.6,0
891,0x1bd80,277.0,311.5,0
892,0x1be00,303.7,274.8,1
893,0x1be80,303.6,274.7,1
894,0x1bf00,277.4,311.7,0
895,0x1bf80,277.0,311.7,0
896,0x1c000,281.5,315.9,0
897,0x1c080,281.5,315.9,0
898,0x1c100,306.8,278.4,1
899,0x1c180,306.6,278.6,1
900,0x1c200,281.5,316.1,0
901,0x1c280,281.5,316.0,0
902,0x1c300,306.8,278.5,1
903,0x1c380,306.5,278.6,1
904,0x1c400,308.7,280.1,1
905,0x1c480,308.5,280.1,1
906,0x1c500,283.0,306.3,0
907,0x1c580,282.9,306.2,0
908,0x1c600,308.8,280.2,1
909,0x1c680,308.8,280.1,1
910,0x1c700,283.2,306.4,0
911,0x1c780,282.9,306.3,0
912,0x1c800,282.8,309.7,0
913,0x1c880,282.7,309.4,0
914,0x1c900,281.9,313.0,0
915,0x1c980,281.8,313.0,0
916,0x1ca00,283.0,309.2,0
917,0x1ca80,282.8,309.3,0
918,0x1cb00,282.0,313.1,0
919,0x1cb80,282.0,313.0,0
920,0x1cc00,308.4,280.2,1
921,0x1cc80,308.4,280.1,1
922,0x1cd00,307.1,278.4,1
923,0x1cd80,307.0,278.4,1
924,0x1ce00,308.4,280.3,1
925,0x1ce80,308.3,280.1,1
926,0x1cf00,307.1,278.4,1
927,0x1cf80,307.1,278.4,1
928,0x1d000,308.1,282.8,1
929,0x1d080,308.0,282.9,1
930,0x1d100,281.6,315.4,0
931,0x1d180,281.5,315.4,0
932,0x1d200,308.0,283.0,1
933,0x1d280,307.8,282.8,1
934,0x1d300,281.5,315.4,0
935,0x1d380,281.5,315.5,0
936,0x1d400,280.9,307.2,0
937,0x1d480,281.0,307.1,0
938,0x1d500,306.6,281.1,1
939,0x1d580,306.7,281.0,1
940,0x1d600,281.0,306.9,0
941,0x1d680,280.9,307.1,0
942,0x1d700,306.7,281.0,1
943,0x1d780,306.5,281.1,1
944,0x1d800,281.1,318.9,0
945,0x1d880,281.1,318.8,0
946,0x1d900,280.7,310.6,0
947,0x1d980,280.7,310.4,0
948,0x1da00,281.0,318.8,0
949,0x1da80,281.1,318.7,0
950,0x1db00,280.6,310.3,0
951,0x1db80,280.5,310.3,0
952,0x1dc00,308.6,282.8,1
953,0x1dc80,308.3,282.6,1
954,0x1dd00,306.5,281.2,1
955,0x1dd80,306.4,281.2,1
956,0x1de00,308.4,282.7,1
957,0x1de80,308.4,282.6,1
958,0x1df00,306.5,281.1,1
959,0x1df80,306.5,281.3,1
960,0x1e000,302.8,276.9,1
961,0x1e080,302.9,277.0,1
962,0x1e100,277.2,303.1,0
963,0x1e180,277.1,303.0,0
964,0x1e200,302.9,276.8,1
965,0x1e280,302.6,276.8,1
966,0x1e300,277.2,303.1,0
967,0x1e380,277.1,303.0,0
968,0x1e400,280.4,317.4,0
969,0x1e480,280.3,317.4,0
970,0x1e500,303.4,277.7,1
971,0x1e580,303.2,277.8,1
972,0x1e600,280.5,317.5,0
973,0x1e680,280.4,317.5,0
974,0x1e700,303.4,277.6,1
975,0x1e780,303.3,277.5,1
976,0x1e800,302.3,277.7,1
977,0x1e880,302.4,277.6,1
978,0x1e900,303.7,278.6,1
979,0x1e980,303.4,278.8,1
980,0x1ea00,302.5,277.6,1
981,0x1ea80,302.5,277.7,1
982,0x1eb00,303.5,278.7,1
983,0x1eb80,303.4,278.7,1
984,0x1ec00,276.9,306.4,0
985,0x1ec80,276.9,306.6,0
986,0x1ed00,280.7,315.1,0
987,0x1ed80,280.6,315.1,0
988,0x1ee00,277.0,306.6,0
989,0x1ee80,276.9,306.6,0
990,0x1ef00,280.7,315.1,0
991,0x1ef80,280.7,315.1,0
992,0x1f000,278.4,302.0,0
993,0x1f080,278.2,302.0,0
994,0x1f100,303.9,276.0,1
995,0x1f180,303.6,275.8,1
996,0x1f200,278.2,302.1,0
997,0x1f280,278.3,302.0,0
998,0x1f300,303.8,276.0,1
999,0x1f380,303.8,275.8,1
1000,0x1f400,302.8,275.0,1
1001,0x1f480,302.8,275.0,1
1002,0x1f500,281.2,312.4,0
1003,0x1f580,281.1,312.4,0
1004,0x1f600,302.8,275.0,1
1005,0x1f680,302.6,275.0,1
1006,0x1f700,281.1,312.6,0
1007,0x1f780,281.2,312.4,0
1008,0x1f800,303.3,274.6,1
1009,0x1f880,303.2,274.6,1
1010,0x1f900,303.6,275.2,1
1011,0x1f980,303.6,275.0,1
1012,0x1fa00,303.3,274.5,1
1013,0x1fa80,303.2,274.5,1
1014,0x1fb00,303.8,275.1,1
1015,0x1fb80,303.7,275.2,1
1016,0x1fc00,280.7,314.9,0
1017,0x1fc80,280.8,315.0,0
1018,0x1fd00,278.1,304.2,0
1019,0x1fd80,278.2,304.0,0
1020,0x1fe00,280.7,315.1,0
1021,0x1fe80,280.6,314.9,0
1022,0x1ff00,278.4,304.2,0
1023,0x1ff80,278.3,304.0,0
1024,0x20000,302.7,275.0,1
1025,0x20080,302.7,275.1,1
1026,0x20100,277.6,308.5,0
1027,0x20180,277.5,308.6,0
1028,0x20200,302.6,275.1,1
1029,0x20280,302.6,275.2,1
1030,0x20300,277.5,308.7,0
1031,0x20380,277.5,308.6,0
1032,0x20400,277.2,304.0,0
1033,0x20480,277.2,304.2,0
1034,0x20500,278.3,302.3,0
1035,0x20580,278.3,302.3,0
1036,0x20600,277.3,304.2,0
1037,0x20680,277.2,304.0,0
1038,0x20700,278.3,302.4,0
1039,0x20780,278.2,302.2,0
1040,0x20800,277.2,311.7,0
1041,0x20880,276.9,311.6,0
1042,0x20900,278.3,303.9,0
1043,0x20980,278.4,303.8,0
1044,0x20a00,277.1,311.6,0
1045,0x20a80,277.0,311.7,0
1046,0x20b00,278.2,303.8,0
1047,0x20b80,278.2,303.9,0
1048,0x20c00,277.7,300.5,0
1049,0x20c80,277.5,300.3,0
1050,0x20d00,303.4,274.5,1
1051,0x20d80,303.2,274.4,1
1052,0x20e00,277.5,300.3,0
1053,0x20e80,277.6,300.3,0
1054,0x20f00,303.0,274.5,1
1055,0x20f80,303.1,274.5,1
1056,0x21000,276.7,314.3,0
1057,0x21080,276.7,314.1,0
1058,0x21100,303.3,277.5,1
1059,0x21180,303.4,277.4,1
1060,0x21200,276.4,314.2,0
1061,0x21280,276.5,314.1,0
1062,0x21300,303.3,277.7,1
1063,0x21380,303.3,277.5,1
1064,0x21400,277.1,302.9,0
1065,0x21480,276.9,303.1,0
1066,0x21500,277.8,306.5,0
1067,0x21580,277.8,306.4,0
1068,0x21600,277.0,303.1,0
1069,0x21680,277.0,302.9,0
1070,0x21700,277.8,306.5,0
1071,0x21780,277.9,306.3,0
1072,0x21800,276.7,306.4,0
1073,0x21880,276.7,306.5,0
1074,0x21900,277.2,311.2,0
1075,0x21980,277.1,311.2,0
1076,0x21a00,276.9,306.8,0
1077,0x21a80,277.0,306.9,0
1078,0x21b00,277.0,311.3,0
1079,0x21b80,277.1,311.0,0
1080,0x21c00,303.5,278.7,1
1081,0x21c80,303.2,278.7,1
1082,0x21d00,277.8,305.0,0
1083,0x21d80,277.5,305.0,0
1084,0x21e00,303.5,278.9,1
1085,0x21e80,303.6,278.8,1
1086,0x21f00,277.9,305.0,0
1087,0x21f80,277.8,304.7,0
1088,0x22000,278.6,308.3,0
1089,0x22080,278.5,308.4,0
1090,0x22100,278.6,304.5,0
1091,0x22180,278.6,304.6,0
1092,0x22200,278.6,308.1,0
1093,0x22280,278.6,308.0,0
1094,0x22300,278.5,304.4,0
1095,0x22380,278.5,304.5,0
1096,0x22400,304.1,279.3,1
1097,0x22480,304.0,279.0,1
1098,0x22500,277.9,311.1,0
1099,0x22580,277.7,311.2,0
1100,0x22600,304.1,279.2,1
1101,0x22680,304.1,279.0,1
1102,0x22700,278.0,311.3,0
1103,0x22780,277.8,311.2,0
1104,0x22800,278.8,305.2,0
1105,0x22880,278.6,305.0,0
1106,0x22900,304.5,279.0,1
1107,0x22980,304.4,278.9,1
1108,0x22a00,278.7,305.0,0
1109,0x22a80,278.7,305.0,0
1110,0x22b00,304.3,278.8,1
1111,0x22b80,304.4,278.7,1
1112,0x22c00,277.0,315.5,0
1113,0x22c80,277.1,315.4,0
1114,0x22d00,278.3,308.0,0
1115,0x22d80,278.2,308.1,0
1116,0x22e00,277.2,315.5,0
1117,0x22e80,277.2,315.5,0
1118,0x22f00,278.2,307.8,0
1119,0x22f80,278.3,307.9,0
1120,0x23000,279.1,302.4,0
1121,0x23080,279.1,302.2,0
1122,0x23100,278.7,305.4,0
1123,0x23180,278.7,305.4,0
1124,0x23200,279.1,302.4,0
1125,0x23280,279.2,302.3,0
1126,0x23300,278.7,305.5,0
1127,0x23380,278.7,305.3,0
1128,0x23400,277.7,312.7,0
1129,0x23480,277.6,312.6,0
1130,0x23500,304.2,276.7,1
1131,0x23580,304.2,276.5,1
1132,0x23600,277.4,312.7,0
1133,0x23680,277.4,312.7,0
1134,0x23700,304.0,276.5,1
1135,0x23780,304.1,276.6,1
1136,0x23800,304.6,276.1,1
1137,0x23880,304.4,275.9,1
1138,0x23900,278.7,302.0,0
1139,0x23980,278.7,302.0,0
1140,0x23a00,304.4,275.8,1
1141,0x23a80,304.4,276.0,1
1142,0x23b00,278.8,302.0,0
1143,0x23b80,278.5,301.8,0
1144,0x23c00,278.8,305.5,0
1145,0x23c80,278.9,305.6,0
1146,0x23d00,278.1,308.2,0
1147,0x23d80,278.1,308.5,0
1148,0x23e00,279.1,305.5,0
1149,0x23e80,279.0,305.5,0
1150,0x23f00,278.3,308.6,0
1151,0x23f80,278.2,308.4,0
1152,0x24000,281.1,312.4,0
1153,0x24080,280.9,312.4,0
1154,0x24100,277.3,303.9,0
1155,0x24180,277.3,304.1,0
1156,0x24200,281.1,312.7,0
1157,0x24280,281.0,312.6,0
1158,0x24300,277.2,304.1,0
1159,0x24380,277.4,304.0,0
1160,0x24400,278.1,302.0,0
1161,0x24480,278.0,302.0,0
1162,0x24500,304.1,275.9,1
1163,0x24580,304.0,275.6,1
1164,0x24600,278.1,302.1,0
1165,0x24680,278.0,302.0,0
1166,0x24700,303.7,275.9,1
1167,0x24780,303.7,275.7,1
1168,0x24800,303.9,275.4,1
1169,0x24880,303.7,275.4,1
1170,0x24900,280.8,314.8,0
1171,0x24980,280.6,314.8,0
1172,0x24a00,303.8,275.4,1
1173,0x24a80,303.7,275.3,1
1174,0x24b00,280.6,314.8,0
1175,0x24b80,280.7,314.9,0
1176,0x24c00,278.2,304.3,0
1177,0x24c80,278.3,304.2,0
1178,0x24d00,277.7,300.5,0
1179,0x24d80,277.5,300.3,0
1180,0x24e00,278.2,304.1,0
1181,0x24e80,278.1,304.2,0
1182,0x24f00,277.6,300.4,0
1183,0x24f80,277.6,300.4,0
1184,0x25000,277.8,306.9,0
1185,0x25080,277.7,306.8,0
1186,0x25100,280.4,317.5,0
1187,0x25180,280.4,317.3,0
1188,0x25200,277.7,306.8,0
1189,0x25280,277.8,306.7,0
1190,0x25300,280.5,317.5,0
1191,0x25380,280.4,317.5,0
1192,0x25400,303.1,277.1,1
1193,0x25480,302.7,277.0,1
1194,0x25500,277.0,303.1,0
1195,0x25580,276.9,302.9,0
1196,0x25600,302.7,277.0,1
1197,0x25680,302.8,277.1,1
1198,0x25700,277.1,302.9,0
1199,0x25780,277.0,303.1,0
1200,0x25800,280.9,315.3,0
1201,0x25880,280.5,315.2,0
1202,0x25900,302.4,277.7,1
1203,0x25980,302.4,277.7,1
1204,0x25a00,280.7,315.2,0
1205,0x25a80,280.5,315.1,0
1206,0x25b00,302.5,277.7,1
1207,0x25b80,302.5,277.7,1
1208,0x25c00,278.0,304.7,0
1209,0x25c80,277.9,304.5,0
1210,0x25d00,276.8,306.8,0
1211,0x25d80,276.7,306.5,0
1212,0x25e00,277.8,304.7,0
1213,0x25e80,277.7,304.8,0
1214,0x25f00,276.9,306.7,0
1215,0x25f80,276.8,306.6,0
1216,0x26000,280.9,307.2,0
1217,0x26080,280.9,307.2,0
1218,0x26100,306.5,281.3,1
1219,0x26180,306.5,281.2,1
1220,0x26200,280.9,307.0,0
1221,0x26280,280.9,307.0,0
1222,0x26300,306.5,281.3,1
1223,0x26380,306.6,281.3,1
1224,0x26400,281.6,315.7,0
1225,0x26480,281.6,315.7,0
1226,0x26500,282.4,312.2,0
1227,0x26580,282.5,312.1,0
1228,0x26600,281.5,315.5,0
1229,0x26680,281.5,315.7,0
1230,0x26700,282.3,312.1,0
1231,0x26780,282.3,311.9,0
1232,0x26800,280.7,310.4,0
1233,0x26880,280.8,310.3,0
1234,0x26900,282.6,308.9,0
1235,0x26980,282.4,308.8,0
1236,0x26a00,280.7,310.4,0
1237,0x26a80,280.7,310.4,0
1238,0x26b00,282.7,308.9,0
1239,0x26b80,282.5,309.0,0
1240,0x26c00,306.4,281.6,1
1241,0x26c80,306.2,281.4,1
1242,0x26d00,281.2,318.7,0
1243,0x26d80,281.1,318.7,0
1244,0x26e00,306.4,281.5,1
1245,0x26e80,306.3,281.5,1
1246,0x26f00,281.2,318.7,0
1247,0x26f80,281.0,318.7,0
1248,0x27000,308.7,280.4,1
1249,0x27080,308.7,280.1,1
1250,0x27100,283.0,306.3,0
1251,0x27180,282.8,306.1,0
1252,0x27200,308.7,280.2,1
1253,0x27280,308.7,280.3,1
1254,0x27300,282.9,306.2,0
1255,0x27380,282.9,306.2,0
1256,0x27400,281.1,307.7,0
1257,0x27480,281.2,307.7,0
1258,0x27500,281.5,316.0,0
1259,0x27580,281.4,316.2,0
1260,0x27600,281.1,307.8,0
1261,0x27680,281.2,307.7,0
1262,0x27700,281.5,315.9,0
1263,0x27780,281.3,315.8,0
1264,0x27800,281.2,304.5,0
1265,0x27880,281.3,304.5,0
1266,0x27900,282.9,309.6,0
1267,0x27980,282.9,309.3,0
1268,0x27a00,281.4,304.5,0
1269,0x27a80,281.3,304.5,0
1270,0x27b00,282.9,309.7,0
1271,0x27b80,282.8,309.7,0
1272,0x27c00,282.1,313.0,0
1273,0x27c80,281.9,312.9,0
1274,0x27d00,308.4,280.6,1
1275,0x27d80,308.4,280.3,1
1276,0x27e00,281.9,313.1,0
1277,0x27e80,281.9,313.1,0
1278,0x27f00,308.3,280.7,1
1279,0x27f80,308.1,280.7,1
1280,0x28000,304.5,276.6,1
1281,0x28080,304.3,276.4,1
1282,0x28100,278.2,308.6,0
1283,0x28180,278.2,308.5,0
1284,0x28200,304.4,276.5,1
1285,0x28280,304.4,276.6,1
1286,0x28300,278.1,308.6,0
1287,0x28380,278.1,308.5,0
1288,0x28400,279.0,305.6,0
1289,0x28480,279.0,305.4,0
1290,0x28500,278.7,301.9,0
1291,0x28580,278.6,302.0,0
1292,0x28600,278.9,305.6,0
1293,0x28680,279.0,305.5,0
1294,0x28700,278.8,302.0,0
1295,0x28780,278.8,301.8,0
1296,0x28800,277.5,312.7,0
1297,0x28880,277.6,312.7,0
1298,0x28900,278.7,305.5,0
1299,0x28980,278.7,305.4,0
1300,0x28a00,277.5,312.7,0
1301,0x28a80,277.4,312.8,0
1302,0x28b00,278.6,305.3,0
1303,0x28b80,278.8,305.3,0
1304,0x28c00,279.0,302.3,0
1305,0x28c80,279.1,302.4,0
1306,0x28d00,304.9,276.5,1
1307,0x28d80,304.9,276.4,1
1308,0x28e00,279.2,302.5,0
1309,0x28e80,279.2,302.5,0
1310,0x28f00,304.8,276.5,1
1311,0x28f80,304.8,276.4,1
1312,0x29000,277.1,315.3,0
1313,0x29080,277.2,315.5,0
1314,0x29100,304.0,279.3,1
1315,0x29180,303.9,279.0,1
1316,0x29200,277.2,315.5,0
1317,0x29280,277.1,315.6,0
1318,0x29300,303.8,279.2,1
1319,0x29380,303.7,279.1,1
1320,0x29400,278.7,304.9,0
1321,0x29480,278.6,305.0,0
1322,0x29500,278.1,308.0,0
1323,0x29580,277.9,308.0,0
1324,0x29600,278.7,305.0,0
1325,0x29680,278.7,304.9,0
1326,0x29700,278.2,308.0,0
1327,0x29780,278.2,307.9,0
1328,0x29800,278.4,307.9,0
1329,0x29880,278.5,307.9,0
1330,0x29900,277.8,311.3,0
1331,0x29980,277.8,311.3,0
1332,0x29a00,278.5,308.1,0
1333,0x29a80,278.5,308.1,0
1334,0x29b00,277.6,311.1,0
1335,0x29b80,277.5,311.3,0
1336,0x29c00,304.4,278.6,1
1337,0x29c80,304.1,278.6,1
1338,0x29d00,278.3,304.5,0
1339,0x29d80,278.4,304.6,0
1340,0x29e00,304.1,278.5,1
1341,0x29e80,304.1,278.5,1
1342,0x29f00,278.5,304.6,0
1343,0x29f80,278.4,304.5,0
1344,0x2a000,277.0,306.6,0
1345,0x2a080,276.7,306.8,0
1346,0x2a100,277.9,304.9,0
1347,0x2a180,278.0,304.9,0
1348,0x2a200,276.9,306.9,0
1349,0x2a280,276.7,306.7,0
1350,0x2a300,277.7,304.9,0
1351,0x2a380,277.8,304.7,0
1352,0x2a400,302.4,278.0,1
1353,0x2a480,302.4,277.7,1
1354,0x2a500,277.1,311.3,0
1355,0x2a580,277.1,311.2,0
1356,0x2a600,302.2,277.8,1
1357,0x2a680,302.4,277.8,1
1358,0x2a700,277.2,311.4,0
1359,0x2a780,276.9,311.2,0
1360,0x2a800,277.0,303.2,0
1361,0x2a880,277.1,303.0,0
1362,0x2a900,303.0,277.0,1
1363,0x2a980,302.8,277.1,1
1364,0x2aa00,277.2,303.0,0
1365,0x2aa80,277.1,303.0,0
1366,0x2ab00,302.8,277.0,1
1367,0x2ab80,303.0,277.2,1
1368,0x2ac00,276.8,314.5,0
1369,0x2ac80,276.9,314.3,0
1370,0x2ad00,278.0,306.6,0
1371,0x2ad80,277.9,306.6,0
1372,0x2ae00,276.7,314.3,0
1373,0x2ae80,276.6,314.2,0
1374,0x2af00,277.8,306.7,0
1375,0x2af80,277.9,306.6,0
1376,0x2b000,277.5,300.6,0
1377,0x2b080,277.5,300.5,0
1378,0x2b100,278.2,304.0,0
1379,0x2b180,278.2,304.1,0
1380,0x2b200,277.7,300.5,0
1381,0x2b280,277.5,300.4,0
1382,0x2b300,278.2,304.0,0
1383,0x2b380,278.2,303.9,0
1384,0x2b400,277.0,311.7,0
1385,0x2b480,277.0,311.6,0
1386,0x2b500,303.7,275.1,1
1387,0x2b580,303.7,275.0,1
1388,0x2b600,277.1,311.7,0
1389,0x2b680,277.0,311.6,0
1390,0x2b700,303.8,275.1,1
1391,0x2b780,303.8,275.1,1
1392,0x2b800,303.8,276.2,1
1393,0x2b880,303.9,276.3,1
1394,0x2b900,278.3,302.3,0
1395,0x2b980,278.2,302.1,0
1396,0x2ba00,303.9,276.4,1
1397,0x2ba80,303.8,276.1,1
1398,0x2bb00,278.2,302.4,0
1399,0x2bb80,278.1,302.3,0
1400,0x2bc00,277.2,304.1,0
1401,0x2bc80,277.2,304.2,0
1402,0x2bd00,277.5,308.5,0
1403,0x2bd80,277.6,308.5,0
1404,0x2be00,277.3,304.0,0
1405,0x2be80,277.2,304.2,0
1406,0x2bf00,277.6,308.6,0
1407,0x2bf80,277.5,308.6,0
1408,0x2c000,281.9,313.0,0
1409,0x2c080,281.8,313.1,0
1410,0x2c100,282.7,309.3,0
1411,0x2c180,282.8,309.4,0
1412,0x2c200,281.8,313.0,0
1413,0x2c280,281.9,313.1,0
1414,0x2c300,282.8,309.4,0
1415,0x2c380,282.6,309.4,0
1416,0x2c400,281.2,304.7,0
1417,0x2c480,281.2,304.6,0
1418,0x2c500,306.7,278.5,1
1419,0x2c580,306.7,278.5,1
1420,0x2c600,281.3,304.6,0
1421,0x2c680,281.3,304.6,0
1422,0x2c700,306.9,278.7,1
1423,0x2c780,307.0,278.7,1
1424,0x2c800,306.9,279.1,1
1425,0x2c880,306.9,278.7,1
1426,0x2c900,281.5,316.2,0
1427,0x2c980,281.5,316.1,0
1428,0x2ca00,306.8,279.0,1
1429,0x2ca80,306.7,279.0,1
1430,0x2cb00,281.4,316.0,0
1431,0x2cb80,281.4,316.0,0
1432,0x2cc00,281.2,307.8,0
1433,0x2cc80,281.2,307.7,0
1434,0x2cd00,283.2,306.3,0
1435,0x2cd80,282.9,306.2,0
1436,0x2ce00,281.2,308.0,0
1437,0x2ce80,281.2,307.8,0
1438,0x2cf00,283.1,306.2,0
1439,0x2cf80,282.8,306.2,0
1440,0x2d000,280.8,310.3,0
1441,0x2d080,280.8,310.2,0
1442,0x2d100,281.2,318.6,0
1443,0x2d180,281.1,318.6,0
1444,0x2d200,280.7,310.5,0
1445,0x2d280,280.8,310.5,0
1446,0x2d300,281.0,318.8,0
1447,0x2d380,281.0,318.7,0
1448,0x2d400,308.4,282.8,1
1449,0x2d480,308.5,282.7,1
1450,0x2d500,282.6,308.9,0
1451,0x2d580,282.6,309.1,0
1452,0x2d600,308.4,282.9,1
1453,0x2d680,308.3,282.9,1
1454,0x2d700,282.6,309.0,0
1455,0x2d780,282.5,308.8,0
1456,0x2d800,281.5,315.6,0
1457,0x2d880,281.5,315.7,0
1458,0x2d900,307.9,283.3,1
1459,0x2d980,307.8,283.3,1
1460,0x2da00,281.6,315.6,0
1461,0x2da80,281.3,315.8,0
1462,0x2db00,308.0,283.3,1
1463,0x2db80,307.6,283.5,1
1464,0x2dc00,280.9,307.2,0
1465,0x2dc80,280.9,307.3,0
1466,0x2dd00,282.8,312.0,0
1467,0x2dd80,282.5,312.1,0
1468,0x2de00,281.0,307.2,0
1469,0x2de80,280.9,307.1,0
1470,0x2df00,282.6,312.2,0
1471,0x2df80,282.5,312.2,0
1472,0x2e000,277.9,304.7,0
1473,0x2e080,277.8,304.7,0
1474,0x2e100,303.6,278.9,1
1475,0x2e180,303.4,278.8,1
1476,0x2e200,278.0,304.9,0
1477,0x2e280,277.8,304.8,0
1478,0x2e300,303.6,278.8,1
1479,0x2e380,303.8,278.8,1
1480,0x2e400,280.7,315.2,0
1481,0x2e480,280.8,315.2,0
1482,0x2e500,277.0,306.8,0
1483,0x2e580,276.9,306.8,0
1484,0x2e600,280.7,315.1,0
1485,0x2e680,280.6,315.0,0
1486,0x2e700,276.9,307.0,0
1487,0x2e780,276.9,306.8,0
1488,0x2e800,277.6,306.9,0
1489,0x2e880,277.8,306.8,0
1490,0x2e900,277.1,303.1,0
1491,0x2e980,277.0,303.1,0
1492,0x2ea00,277.8,306.8,0
1493,0x2ea80,277.7,306.8,0
1494,0x2eb00,277.1,303.1,0
1495,0x2eb80,277.0,303.2,0
1496,0x2ec00,303.4,277.9,1
1497,0x2ec80,303.4,278.1,1
1498,0x2ed00,280.5,317.5,0
1499,0x2ed80,280.2,317.6,0
1500,0x2ee00,303.3,278.1,1
1501,0x2ee80,303.3,278.0,1
1502,0x2ef00,280.4,317.5,0
1503,0x2ef80,280.2,317.5,0
1504,0x2f000,303.1,274.5,1
1505,0x2f080,303.0,274.5,1
1506,0x2f100,277.5,300.5,0
1507,0x2f180,277.7,300.5,0
1508,0x2f200,303.1,274.8,1
1509,0x2f280,303.2,274.4,1
1510,0x2f300,277.5,300.3,0
1511,0x2f380,277.6,300.5,0
1512,0x2f400,278.3,304.4,0
1513,0x2f480,278.2,304.1,0
